愛滋病用藥可否自行停藥？,絕對不可以自行停藥！感染者一旦開始服藥，必須長期規則服用抗愛滋病毒藥物，若服藥不規則，將導致血中藥物濃度不足，容易造成愛滋病毒對現有藥物產生抗藥性，導致治療失敗。,X
愛滋篩檢怎麼做?,愛滋篩檢主要分為初步篩檢及確認檢驗。初步篩檢的部份目前常用的檢驗方式可分為指尖採血及靜脈抽血，差別在於指尖採血可快速知道檢驗結果<br />若初步篩檢結果呈陽性，醫院將安排您進行確認檢驗來判斷是否感染愛滋病毒<br />您可以先到醫院、衛生局所或全國匿名篩檢點(詳情可見: <a target='_blank' href='https://ppt.cc/fyu20x/'>https://ppt.cc/fyu20x</a>)進行篩檢，匿名篩檢是完全免費且保障隱私的選擇<br />在感染愛滋病毒6-12週內，因抗體尚未產生，檢驗可能呈陰性反應。若有高風險行為(不安全性行為、共用針頭等)，即使篩檢結果為陰性，並不代表未感染愛滋病毒，建議三個月後再篩檢一次，並避免不安全性行為或與他人共用針具稀釋液<br />初步篩檢結果若為陽性，至全國愛滋病指定醫院進行確認檢驗，若感染應及早開始服藥治療，可以確保自己健康也可能讓治療效果更好喔<br />,X
我可以去哪裡尋求愛滋篩檢?,愛滋篩檢主要分為初步篩檢及確認檢驗。初步篩檢的部份目前常用的檢驗方式可分為指尖採血及靜脈抽血，差別在於指尖採血可快速知道檢驗結果<br />若初步篩檢結果呈陽性，醫院將安排您進行確認檢驗來判斷是否感染愛滋病毒<br />您可以先到醫院、衛生局所或全國匿名篩檢點(詳情可見: <a target='_blank' href='https://ppt.cc/fyu20x/'>https://ppt.cc/fyu20x</a>)進行篩檢，匿名篩檢是完全免費且保障隱私的選擇<br />在感染愛滋病毒6-12週內，因抗體尚未產生，檢驗可能呈陰性反應。若有高風險行為(不安全性行為、共用針頭等)，即使篩檢結果為陰性，並不代表未感染愛滋病毒，建議三個月後再篩檢一次，並避免不安全性行為或與他人共用針具稀釋液<br />初步篩檢結果若為陽性，至全國愛滋病指定醫院進行確認檢驗，若感染應及早開始服藥治療，可以確保自己健康也可能讓治療效果更好喔<br />,X
請問我可以到哪取得免費清潔針具?,,X
我想要參加替代治療，請問要到哪裡就醫呢?,,X
愛滋病毒體積小，可穿透保險套而造成感染？,HIV即是人類免疫缺乏病毒，俗稱愛滋病毒，是一種會破壞人類免疫系統的病毒<br />人類受到愛滋病毒感染後，若未以藥物有效控制，可能導致身體免疫力降低，而容易發生伺機性感染或腫瘤，俗稱愛滋病(AIDS)，又稱後天免疫缺乏症候群<br />感染愛滋病毒並不等同罹患愛滋病，目前愛滋病毒無法治癒，但只要定期就醫，遵照醫囑服藥，就可以正常工作及生活，與一般人無異<br />,X
沒有男男間不安全性行為就不需要擔心得愛滋？,1.安全性行為：性行為時要全程正確使用保險套，搭配水性潤滑液<br /> 2.不要共用注射針頭、針筒、稀釋液<br /> 3.婦女懷孕時要接受愛滋病毒檢查，若確診為感染者，從懷孕期間就要開始接受預防性用藥，有需要時選擇剖腹產，並且避免餵母乳。,X
已感染愛滋病毒的孕婦可以做些什麼？,目前的藥物治療可以改善存活率，但我們仍無法治癒愛滋病毒感染。感染愛滋病毒請遵循醫囑按時服藥，不得任意停藥，必須採行安全性行為及不與別人共用針具,X
避免母子垂直感染的發生，政府提供哪些服務或措施？,,X
家中有愛滋寶寶，應如何照護？,感染者要去愛滋病指定醫事機構地點可參考本署全球資訊網愛滋病指定醫事機構名單(詳情可見: <a target='_blank' href='http://goo.gl/Erdne5'>http://goo.gl/Erdne5</a>)。及早治療且遵循醫囑服藥可以有效控制體內病毒量，可以確保自己健康也可能讓治療效果更好喔。,X
隱瞞自己是愛滋感染者，而與他人發生危險性行為，是否違法？,,X
哪些人可以領有「全國醫療服務卡」？,<br/>依據「人類免疫缺乏病毒感染者治療費用補助辦法」規定，通報愛滋病毒感染且符合以下資格之一的人，可領全國醫療服務卡：<br/>1.有戶籍國民。<br/>2.「人類免疫缺乏病毒傳染防治及感染者權益保障條例」於2015年2月6日修正生效前，核准申覆之下列三類人員：<br/>(1)受我國籍配偶感染之外籍(含大陸地區、香港、澳門)配偶。<br/>(2)於我國醫療過程中感染之外籍(含大陸地區、香港、澳門)配偶。<br/>(3)在臺灣地區合法居留之我國無戶籍國民。<br/>3.在臺灣地區合法居留之下列三類人員：<br/>(1)外籍(含大陸地區、香港、澳門)配偶。<br/>(2)泰緬專案及滯臺藏族人士。<br/>(3)於我國醫療過程中感染之外籍(含大陸地區、香港、澳門)人士。<br/> <br/><br/><br/><br/><br/>最後更新日期2021/3/6<br/><br/>,X
感染者服藥二年後回歸健保給付之理由為何？,<br/>在良好的追蹤及治療下，愛滋感染已可控制如其他慢性疾病，與高血壓、糖尿病等常見疾病相同。基於疾病平權平責，醫療照護不應依疾病別而給予特殊化待遇，因此愛滋治療納入健保，有助於感染者的去標籤化、去汙名化。<br/><br/><br/><br/><br/>最後更新日期2019/8/13<br/><br/>,X
什麼是淋病？,淋病之治療藥物屬健保給付範圍，您可就近至各健保特約醫事機構(醫院及診所)，並支付門診掛號費，即可接受淋病治療。,X
淋病會有什麼症狀？,,X
罹患淋病的嚴重性？,女性可能引起子宮內膜炎、輸卵管炎或骨盤腔腹膜炎；男性可能導致精囊、前列腺發炎等；嚴重者會造成不孕。,X
淋病有哪些高風險族群,,X
淋病傳染途徑為何？,,X
淋病潛伏期和可傳染期,淋病潛伏期通常為 2-7 天，感染後即具有傳染力。,X
淋病流行地區有哪些,,X
如何預防淋病,落實性行為過程正確且全程使用保險套，並搭配水性潤滑液及避免多重性伴侶等，以避免感染淋病。,X
接種淋病疫苗需要額外付費嗎？,淋病目前沒有疫苗可以預防，建議你事先做好防護措施來保護自己！。,X
疑似感染淋病了怎麼辦？,若懷疑感染淋病，勿自行至藥局買藥或誤信偏方，應儘速就醫，由醫師協助臨床診斷。,X
罹患淋病要注意什麼？,若感染淋病，勿自行至藥局買藥或誤信偏方，應儘速就醫接受治療，並建議告知自己的性伴侶接受淋病相關的諮詢、檢驗及治療，避免延誤就醫治療時機。,X
我需要作淋病篩檢嗎？,,X
疑似罹患淋病要去哪裡就醫？,若懷疑自己感染淋病，應儘速至各縣市醫療院所就醫及諮詢，亦可參考本署全球資訊網「性健康友善門診一覽表」尋求相關衛教諮詢與醫療服務(詳情可見：<a target='_blank' href='https://ppt.cc/fj9Rox'>https://ppt.cc/fj9Rox</a>)。,X
淋病要怎麼治療？,,X
什麼是梅毒？,梅毒是由梅毒螺旋體所導致的一種慢性性傳染病。,X
梅毒會有什麼症狀？,梅毒常見感染症狀包括生殖器出現無痛性潰瘍及硬性下疳（無壓痛感，但按壓有清澈之滲出液溢出）、全身皮膚隆起紅豆般大小的疹子<br />但若為潛伏性梅毒則可能無臨床症狀，需藉梅毒相關檢驗及臨床醫師診斷才能研判<br />,X
罹患梅毒的嚴重性？,梅毒可透過胎盤傳染給胎兒，造成新生兒感染先天性梅毒，嚴重甚至會導致死產或死亡。,X
梅毒有什麼併發症,梅毒螺旋體可能侵入腦脊髓液或腦脊髓膜，造成「神經性梅毒」<br />臨床可能出現頭痛、煩躁不安、複視、記憶力消退、半身不遂等複雜多變之神經性症狀，需靠醫師診斷及相關檢驗才能進行確診<br />,X
梅毒有哪些高風險族群,曾從事不安全性行為或與人共用針具或稀釋液者皆可能感染梅毒，應定期接受梅毒篩檢。,X
梅毒傳染途徑為何？,梅毒的主要傳染途徑是不安全性行為、血液傳染及母子垂直傳染。,X
梅毒潛伏期和可傳染期,梅毒潛伏期約10至90天，通常約3週；感染初期之傳染力最強。,X
梅毒流行地區有哪些,梅毒為全球性之性傳染病。,X
如何預防梅毒,落實性行為過程正確且全程使用保險套，並搭配水性潤滑液、避免多重性伴侶或與人共用針具或稀釋液等。,X
接種梅毒疫苗需要額外付費嗎？,,X
疑似感染梅毒了怎麼辦？,梅毒臨床症狀複雜且多變，若懷疑感染梅毒，勿自行至藥局買藥或誤信偏方，應儘速就醫，由醫師協助臨床診斷。,X
罹患梅毒要注意什麼？,若感染梅毒，勿自行至藥局買藥或誤信偏方，應儘速就醫接受治療，並建議告知自己的性伴侶接受梅毒相關的諮詢、檢驗及治療，避免延誤就醫治療時機。,X
我需要作梅毒篩檢嗎？,,X
疑似罹患梅毒要去哪裡就醫？,若懷疑自己感染梅毒，應儘速至各縣市醫療院所就醫及諮詢，亦可參考本署全球資訊網「性健康友善門診一覽表」尋求相關衛教諮詢與醫療服務(詳情可見：<a target='_blank' href='https://ppt.cc/fj9Rox'>https://ppt.cc/fj9Rox</a>)。,X
梅毒要怎麼治療？,目前已有抗生素可有效治療梅毒，如果懷疑自己感染梅毒，勿自行至藥局買藥或誤信偏方，請儘速就醫。<br />,X
什麼是漢生病？,漢生病俗稱麻風或癩病，1873年挪威醫師Hansen發現是由抗酸桿菌－Mycobacterium leprae（M. leprae，麻風桿菌）所引起的疾病，故又稱漢生病（Hansen’s disease）<br />漢生病是一種可治癒且不容易傳染的慢性病主要影響人體皮膚、周邊神經及黏膜，如果沒有及早治療，皮膚與身體其他器官會因麻風桿菌過度繁殖與發炎造成發紅、變色、變形，入侵末梢神經導致皮膚知覺麻木，皮膚無法感覺疼痛而無法自我保護；當一再受到外界的刺激傷害而不自知時，肢體容易嚴重殘缺變形<br />臺灣目前每年新發生病例約為10例左右，已經達到世界衛生組織消除漢生病之標準。惟近年來受國際間人員往來頻繁，高發生地區外籍人士的移入，增加境外移入的風險，所以對於該疾病仍不可輕忽<br />,X
漢生病會有什麼症狀？,早期症狀為皮膚出現紅色或白色斑塊、丘疹或小結節，患處感覺喪失；但在很早期時，皮膚感覺可能是正常的。,X
罹患漢生病的嚴重性？,漢生病不痛不癢，多數麻木，無知覺，斑塊內無毛髮、不出汗、乾燥或有光澤，自皮膚抹片檢查，常可發現麻風分枝桿菌<br />若延遲治療，晚期漢生病患者的身體器官受到嚴重的侵害，即可能造成患者失明、耳聾、爪形手、鼻樑塌陷、鬚眉掉落、獅面、肥耳、四肢潰爛、手足末端缺損等症狀<br />,X
漢生病傳染途徑為何？,漢生病不會遺傳，也不會經由食物傳染，真正傳染方式不明，較為廣泛接受的傳染方式係與患者長期密切接觸，經由鼻腔、上呼吸道粘膜接觸到含有麻風桿菌的鼻腔分泌物而受到感染。,X
漢生病潛伏期和可傳染期,潛伏期從數個月到數十年不等，通常為2-5年；結核型2-5年、腫瘤型8-12年<br />我國自民國72年起，即依據世界衛生組織的建議，對漢生病患者施予多重藥物治療(Multiple Drug Therapy， MDT)，倘依醫師指示服藥，漢生病是可以治癒，且患者經服藥後，便不具傳染性<br />,X
漢生病流行地區有哪些,全球較大的漢生病流行區有巴西、印度、孟加拉、尼泊爾、緬甸、菲律賓及印尼等國。,X
如何預防漢生病,注重個人營養、健康與公共衛生，出現皮膚異狀時，就近前往皮膚科就診，由專科醫師進行檢查，確定病例之鼻腔分泌物或污染物應終期消毒，另有國外研究顯示卡介苗(BCG)對接觸者有某種程度預防效果。,X
接種漢生病疫苗需要額外付費嗎？,,X
疑似感染漢生病了怎麼辦？,目前已有藥物可以有效治療漢生病，病患只要遵照醫師指示按規定服藥，漢生病都可治癒。若出現皮膚異狀等病徵，請立即就醫治療。疑似感染者可藉由皮膚抹片菌檢或切片檢查進行診斷，診斷時最適採檢部位以新病灶為首要，後續追蹤最適採檢部位優先順序為新病灶－舊病灶－耳垂，另可依個案臨床症狀進行視力及神經學等必要性檢查。疑似感染者可藉由皮膚抹片菌檢或切片檢查進行診斷，診斷時最適採檢部位以新病灶為首要，後續追蹤最適採檢部位優先順序為新病灶－舊病灶－耳垂，另可依個案臨床症狀進行視力及神經學等必要性檢查。,X
罹患漢生病要注意什麼？,請依照醫師指示服藥並進行相關追蹤檢查，且不可自行停藥。,X
罹患漢生病有需要隔離？,漢生病是一種慢性、可治癒且不容易傳染的疾病，故不需要隔離,X
罹患漢生病可以上班上課？,漢生病是一種慢性、可治癒且不容易傳染的疾病，故不需要隔離,X
我需要作漢生病篩檢嗎？,,X
疑似罹患漢生病要去哪裡就醫？,目前全臺有5家「漢生病個案確診及治療醫院」方便個案就醫及接受治療，包括：國立臺灣大學醫學院附設醫院、馬偕紀念醫院台北院區、臺中榮民總醫院、國立成功大學醫學院附設醫院及衛生福利部樂生療養院。,X
漢生病要怎麼治療？,我國對於漢生病患者採用多重藥物合併療法(Multidrug therapy ， MDT)，依醫師指示服藥，漢生病不僅可以治癒，且服藥後便失去傳染性，但不可任意停藥，必須服藥至醫師判為完治為止。,X
了解漢生病用藥,我國自民國72年起，即依據世界衛生組織的建議，對漢生病患者施予多重藥物治療(Multiple Drug Therapy， MDT)，此為世界衛生組織建議之標準用藥。,X
漢生病用藥有哪些種類？,世界衛生組織推行多重藥物合併療法，建議依麻風桿菌數、病灶數分為多菌型和少菌型，選擇不同組合之藥物治療<br />多菌型治療期程至少1年；少菌型治療期程則至少半年<br />,X
漢生病用藥後要注意什麼？,若服藥後有不適情形，應立即告知診療醫師或關懷員。,X
服用漢生病用藥有副作用要去哪裡就醫？,抗漢生病藥物主要輕微副作用為腸胃不適、紅棕色尿、皮膚色素沉著、貧血；嚴重副作用包括過敏、蕁麻疹、肝炎、黃疸、紫斑症、腎衰竭、休克、皮膚疹。<br />有疑似症狀，應立即告知醫師。<br /><a target='_blank' href='https://www.cdc.gov.tw/Uploads/2bd3028f-638f-4452-85f6-7281cea1f617.pdf'>（漢生病防治工作指引第6頁）</a>,X
漢生病用藥可否自行停藥？,漢生病患應規則服藥，且依規定療程完成治療，不可自行停藥，以避免治療效果不佳或抗藥性產生。,X
疑似感染麻風桿菌怎麼辦？,,X
疫苗接種紀錄遺失了怎麼辦？,,X
幼兒常規疫苗可以同時接種嗎？,,X
幼兒常規疫苗可以延後接種嗎？,,X
孕婦感染了B型肝炎會有什麼症狀？,這問題非常好！一般人多無症狀，少部份的人會有腹部不適、食慾不振、全身無力、疲倦、噁心、嘔吐、黃疸、茶色尿等情形。<br />那慢性帶原者常常無任何症狀或只出現容易疲累和倦怠等情形。,X
哪裡可以接種瘧疾疫苗？,瘧疾疫苗目前仍在臨床試驗階段，尚未核准上市。<br />,X
我可以公費接種瘧疾疫苗或投藥嗎？,,X
服用瘧疾預防用藥需要額外付費嗎？,,X
我現在適合服用瘧疾預防用藥嗎？,,X
服用瘧疾預防用藥後會有什麼副作用？,不同瘧疾預防用藥可能出現不同副作用，請向開立藥物的醫師諮詢。<br />若出現副作用請暫時停止服用藥物並儘速儘速至原服用瘧疾用藥之醫療院所就醫。<br />,X
服用瘧疾預防用藥後有副作用該怎麼辦？,不同瘧疾預防用藥可能出現不同副作用，請向開立藥物的醫師諮詢。<br />若出現副作用請暫時停止服用藥物並儘速儘速至原服用瘧疾用藥之醫療院所就醫。<br />,X
罹患瘧疾有需要隔離？,好問題！罹病期間應做好自我隔離，減少周遭瘧蚊再次叮咬的機會，以防疾病傳染給身邊的人。<br />,X
服用瘧疾用藥有副作用要去哪裡就醫？,不同瘧疾預防用藥可能出現不同副作用，請向開立藥物的醫師諮詢。<br />若出現副作用請暫時停止服用藥物並儘速儘速至原服用瘧疾用藥之醫療院所就醫。<br />,X
哪裡可以接種黃熱病疫苗？,可以至國內的旅遊醫學門診接種黃熱病疫苗。<br />,X
我想了解德國麻疹疫苗。,簡單來說麻疹腮腺炎德國麻疹混合疫苗(MMR疫苗)是用來預防麻疹、腮腺炎、德國麻疹的活性減毒疫苗，接種1劑MMR疫苗，即可對德國麻疹產生97％以上的保護力。<br />,X
我需要做德國麻疹篩檢嗎？,,X
孕婦感染了德國麻疹會有什麼後果？,,X
嬰幼兒感染了德國麻疹會有什麼症狀？,好問題！患者在感染後的第一週不太會出現症狀，第二週後出現出現輕微發燒、全身倦怠、頭痛、輕度鼻炎、結膜炎等前驅症狀，緊接著在臉部及頸部出現紅斑丘疹，疹子大約維持3天左右<br />大約有25到50%的患者不會有明顯的出疹情形，僅有類似感冒症狀，故常感染而不自知<br />而有部分患者，尤其是女性，會發生關節痛或關節炎的情形<br />,X
嬰幼兒要如何預防德國麻疹？,預防德國麻疹最有效的方法是接種疫苗，特別針對育齡婦女，主要在預防孕婦在懷孕期間受到感染，而產下具先天性缺陷的寶寶<br />也要避免攜帶1歲以下嬰兒或尚未完成疫苗接種幼童前往流行地區<br />那如果你要前往近年有德國麻疹疫情國家，可依照旅遊醫學門診醫師的評估接種MMR疫苗，最好於出國前兩週進行接種<br />,X
罹患高海拔疾病有需要隔離？,高海拔疾病不具傳染性，不需要隔離。<br />,X
高海拔疾病用藥有哪些種類？,各家醫療院所有儲備高海拔疾病用藥不盡相同，請洽各醫療院所。<br />,X
高海拔疾病用藥有哪些廠牌？,各家醫療院所有儲備高海拔疾病用藥不盡相同，請洽各醫療院所。<br />,X
高海拔疾病用藥可否自行停藥？,請依醫師指示使用藥物。<br />,X
登革熱有什麼併發症。,感染登革熱時，可能引起不同程度的反應：從輕微或不明顯的症狀，到發燒、出疹的典型登革熱，或出現嗜睡、躁動不安、肝臟腫大等警示徵象，甚至可能導致嚴重出血或嚴重器官損傷的登革熱重症。<br />,X
哪裡可以接種登革熱疫苗？,國內目前沒有登革熱疫苗，請做好防蚊措施以預防被病媒蚊叮咬。<br />,X
何時需要進行登革熱的預防接種或投藥？,登革熱目前沒有預防性藥物，請做好防蚊措施以預防被病媒蚊叮咬。<br />,X
我可以公費接種登革熱疫苗或投藥嗎？,,X
接種登革熱疫苗該帶什麼證件？,國內目前沒有登革熱疫苗，請做好防蚊措施以預防被病媒蚊叮咬。<br />,X
有登革熱疫苗擴大施打對象嗎？,國內目前沒有登革熱疫苗，請做好防蚊措施以預防被病媒蚊叮咬。<br />,X
登革熱疫苗接種前要經過醫師評估？,國內目前沒有登革熱疫苗，請做好防蚊措施以預防被病媒蚊叮咬。<br />,X
我現在適合接種登革熱疫苗嗎？,,X
登革熱疫苗該接種幾劑？,2015年12月全球首支登革熱疫苗問世，為法國Sanofi Pasteur藥廠所生產的Dengvaxia®，屬四價活性減毒疫苗，適用年齡為9至45歲的兒童及成人。<br />需接種3劑，但尚未在臺灣核准上市。<br />,X
登革熱疫苗保護力可以持續多久？,2015年12月全球首支登革熱疫苗問世，為法國Sanofi Pasteur藥廠所生產的Dengvaxia®，屬四價活性減毒疫苗，適用年齡為9至45歲的兒童及成人。<br />需接種3劑，但尚未在臺灣核准上市。<br />,X
登革熱疫苗接種後或投藥後要注意什麼？,2015年12月全球首支登革熱疫苗問世，為法國Sanofi Pasteur藥廠所生產的Dengvaxia®，屬四價活性減毒疫苗，適用年齡為9至45歲的兒童及成人。<br />需接種3劑，但尚未在臺灣核准上市。<br />,X
這是接種登革熱疫苗的副作用嗎？,若曾於其他國家接種且有不良反應症狀出現，應儘速就醫。<br />,X
接種登革熱疫苗有副作用去哪裡就醫？,若曾於其他國家接種且有不良反應症狀出現，應儘速就醫。<br />,X
我能公費使用登革熱用藥？,登革熱目前沒有特效藥物可治療，一般採行支持性療法，請遵照醫師指示服藥、休息、多喝水。<br />,X
我適合使用登革熱用藥？,登革熱目前沒有特效藥物可治療，一般採行支持性療法，請遵照醫師指示服藥、休息、多喝水。<br />,X
能自行領用登革熱用藥？,登革熱目前沒有特效藥物可治療，一般採行支持性療法，請遵照醫師指示服藥、休息、多喝水。<br />,X
自費登革熱用藥要多少錢？,登革熱目前沒有特效藥物可治療，一般採行支持性療法，請遵照醫師指示服藥、休息、多喝水。<br />,X
了解登革熱用藥。,登革熱目前沒有特效藥物可治療，一般採行支持性療法，請遵照醫師指示服藥、休息、多喝水。<br />,X
登革熱用藥有哪些種類？,登革熱目前沒有特效藥物可治療，一般採行支持性療法，請遵照醫師指示服藥、休息、多喝水。<br />,X
登革熱用藥有哪些廠牌？,登革熱目前沒有特效藥物可治療，一般採行支持性療法，請遵照醫師指示服藥、休息、多喝水。<br />,X
登革熱用藥後要注意什麼？,登革熱目前沒有特效藥物可治療，一般採行支持性療法，請遵照醫師指示服藥、休息、多喝水。<br />,X
這是登革熱治療後的副作用嗎？,,X
服用登革熱用藥有哪些副作用？,如用藥治療後出現任何不適情形，請立即諮詢開立處方的臨床醫師。<br />,X
服用登革熱用藥有副作用要去哪裡就醫？,如用藥治療後出現任何不適情形，請立即諮詢開立處方的臨床醫師。<br />,X
登革熱用藥可否自行停藥？,登革熱目前沒有特效藥物可治療，一般採行支持性療法，請遵照醫師指示服藥、休息、多喝水，勿自行停藥。<br />,X
茲卡病毒感染症有什麼危險徵兆？,茲卡病毒感染症之症狀與登革熱相似但較輕微，沒有重症的危險徵兆。<br />,X
茲卡病毒感染症的國內流行期。,國內目前無本土病例，病例以境外移入為主。<br />,X
哪裡可以接種茲卡病毒感染症疫苗？,目前沒有疫苗可以預防，建議你事先做好防蚊措施來保護自己！<br />,X
我可以公費接種茲卡病毒感染症疫苗或投藥嗎？,目前無疫苗或藥物可預防，得病後僅能症狀治療，建議你事先做好防蚊措施來保護自己！<br />,X
接種茲卡病毒感染症疫苗該帶什麼證件？,目前沒有疫苗可以預防，建議你事先做好防蚊措施來保護自己！<br />,X
茲卡病毒感染症疫苗有擴大施打對象嗎？,目前沒有疫苗可以預防，建議你事先做好防蚊措施來保護自己！<br />,X
茲卡病毒感染症疫苗接種前要經過醫師評估？,目前沒有疫苗可以預防，建議你事先做好防蚊措施來保護自己！<br />,X
我現在適合接種茲卡病毒感染症疫苗嗎？,目前沒有疫苗可以預防，建議你事先做好防蚊措施來保護自己！<br />,X
我想了解茲卡病毒感染症疫苗或預防藥品。,目前無疫苗或藥物可預防，感染後僅能症狀治療，建議你事先做好防蚊措施來保護自己！<br />,X
茲卡病毒感染症疫苗有哪些種類？,目前沒有疫苗可以預防，建議你事先做好防蚊措施來保護自己！<br />,X
茲卡病毒感染症疫苗有哪些廠牌？,目前沒有疫苗可以預防，建議你事先做好防蚊措施來保護自己！<br />,X
茲卡病毒感染症疫苗該接種幾劑？,目前沒有疫苗可以預防，建議你事先做好防蚊措施來保護自己！<br />,X
茲卡病毒感染症疫苗保護力可以持續多久？,目前沒有疫苗可以預防，建議你事先做好防蚊措施來保護自己！<br />,X
茲卡病毒感染症疫苗接種後或投藥後要注意什麼？,目前無疫苗或藥物可預防，感染後僅能症狀治療，建議你事先做好防蚊措施來保護自己！<br />,X
這是接種茲卡病毒感染症疫苗的副作用嗎？,目前沒有疫苗可以預防，建議你事先做好防蚊措施來保護自己！<br />,X
茲卡病毒感染症疫苗接種有副作用去哪裡就醫？,目前沒有疫苗可以預防，建議你事先做好防蚊措施來保護自己！<br />,X
罹患茲卡病毒感染症可以上班上課？,可以上班上課，但病人發病當天至發病後7天，或血液病毒核酸檢驗陰性之前，應避免被病媒蚊叮咬，住處應加裝紗窗、紗門，病人應睡在蚊帳內，離開蚊帳時應使用防蚊液。<br />,X
我能公費使用茲卡病毒感染症用藥？,目前感染茲卡病毒並無抗病毒藥物可治療，建議依症狀給予支持性治療，並讓病患獲得充足的休息。<br />,X
我適合使用茲卡病毒感染症用藥？,目前感染茲卡病毒並無抗病毒藥物可治療，建議依症狀給予支持性治療，並讓病患獲得充足的休息。<br />,X
能自行領用茲卡病毒感染症用藥？,目前感染茲卡病毒並無抗病毒藥物可治療，建議依症狀給予支持性治療，並讓病患獲得充足的休息，請依醫師指示服用藥物。<br />可用乙醯氨基酚(Acetaminophen) 解熱劑解除部分不適感，使用抗組織胺解除病患因為丘疹而造成的搔癢，並補充足夠的水分。通常在感染後一週左右就會自行痊癒。<br />但如需退燒，請勿使用阿斯匹靈(Aspirin)或任何非類固醇消炎劑 (Non-steroidal anti-inflammatory drugs ， NSAIDs)。<br />,X
自費茲卡病毒感染症用藥要多少錢？,目前感染茲卡病毒並無抗病毒藥物可治療，建議依症狀給予支持性治療，請依醫師指示服用藥物。<br />,X
了解茲卡病毒感染症用藥。,目前感染茲卡病毒並無抗病毒藥物可治療，建議依症狀給予支持性治療，請由醫師評估治療。<br />,X
茲卡病毒感染症用藥有哪些種類？,目前感染茲卡病毒並無抗病毒藥物可治療，建議依症狀給予支持性治療，並讓病患獲得充足的休息，請依醫師指示服用藥物。<br />可用乙醯氨基酚(Acetaminophen) 解熱劑解除部分不適感，使用抗組織胺解除病患因為丘疹而造成的搔癢，並補充足夠的水分。通常在感染後一週左右就會自行痊癒。<br />但如需退燒，請勿使用阿斯匹靈(Aspirin)或任何非類固醇消炎劑 (Non-steroidal anti-inflammatory drugs ， NSAIDs)。<br />,X
茲卡病毒感染症用藥有哪些廠牌？,目前感染茲卡病毒並無抗病毒藥物可治療，建議依症狀給予支持性治療，並讓病患獲得充足的休息，請依醫師指示服用藥物。<br />可用乙醯氨基酚(Acetaminophen) 解熱劑解除部分不適感，使用抗組織胺解除病患因為丘疹而造成的搔癢，並補充足夠的水分。通常在感染後一週左右就會自行痊癒。<br />但如需退燒，請勿使用阿斯匹靈(Aspirin)或任何非類固醇消炎劑 (Non-steroidal anti-inflammatory drugs ， NSAIDs)。<br />,X
茲卡病毒感染症用藥後要注意什麼？,可用乙醯氨基酚(Acetaminophen) 解熱劑解除部分不適感，使用抗組織胺解除病患因為丘疹而造成的搔癢，並補充足夠的水分。通常在感染後一週左右就會自行痊癒。<br />但如需退燒，請勿使用阿斯匹靈(Aspirin)或任何非類固醇消炎劑 (Non-steroidal anti-inflammatory drugs ， NSAIDs)。<br />,X
這是茲卡病毒感染症治療後的副作用嗎？,可用乙醯氨基酚(Acetaminophen) 解熱劑解除部分不適感，使用抗組織胺解除病患因為丘疹而造成的搔癢，並補充足夠的水分。通常在感染後一週左右就會自行痊癒。<br />但如需退燒，請勿使用阿斯匹靈(Aspirin)或任何非類固醇消炎劑 (Non-steroidal anti-inflammatory drugs ， NSAIDs)。<br />,X
服用茲卡病毒感染症用藥有哪些副作用？,可用乙醯氨基酚(Acetaminophen) 解熱劑解除部分不適感，使用抗組織胺解除病患因為丘疹而造成的搔癢，並補充足夠的水分。通常在感染後一週左右就會自行痊癒。<br />但如需退燒，請勿使用阿斯匹靈(Aspirin)或任何非類固醇消炎劑 (Non-steroidal anti-inflammatory drugs ， NSAIDs)。<br />,X
服用茲卡病毒感染症用藥有副作用要去哪裡就醫？,可用乙醯氨基酚(Acetaminophen) 解熱劑解除部分不適感，使用抗組織胺解除病患因為丘疹而造成的搔癢，並補充足夠的水分。通常在感染後一週左右就會自行痊癒。<br />但如需退燒，請勿使用阿斯匹靈(Aspirin)或任何非類固醇消炎劑 (Non-steroidal anti-inflammatory drugs ， NSAIDs)。<br />,X
茲卡病毒感染症用藥可否自行停藥？,請依醫師指示服藥，不可自行停藥。<br />,X
孕婦感染了茲卡病毒感染症會有什麼症狀？,典型的症狀是發燒（通常是微燒）、紅疹、關節痛（主要是手和腳的小關節）或結膜炎等，其他常見症狀為頭痛、後眼窩痛、肌肉痛、食慾不振、腹痛及噁心等<br />茲卡病毒感染症之症狀與登革熱相似但較輕微，這些症狀通常在3–12天的潛伏期過後開始，症狀持續約2–7天，常會被忽略或被誤認為登革熱<br />,X
屈公病有什麼危險徵兆。,感染屈公病一般以輕症居多，無重症之危險徵兆。<br />,X
屈公病有什麼併發症。,大部分患者在1週內可康復，部分患者從發病開始出現嚴重的關節痛，並持續數個月。<br />,X
屈公病的國內流行期。,國內目前無本土病例，皆為境外移入病例。<br />,X
哪裡可以接種屈公病疫苗？,屈公病目前沒有疫苗可以預防，建議你事先做好防蚊措施來保護自己！<br />,X
何時需要進行屈公病的預防接種或投藥。,目前無疫苗或藥物可預防，得病後僅能症狀治療，建議你事先做好防蚊措施來保護自己！<br />,X
我可以公費接種屈公病疫苗或投藥嗎？,目前無疫苗或藥物可預防，得病後僅能症狀治療，建議你事先做好防蚊措施來保護自己！<br />,X
