民國99年12月國內疑似新型庫賈氏病極可能病例，衛生單位是否有隱匿疫情之情事？,<br/>所謂「疫情」，是指「在台灣發生的傳染病傳播及流行」或「經由境外移入之傳染病病例造成該傳染病在台灣的傳播及流行」。故本次引發各界討論之病例並非「疫情」，衛生單位並無隱匿疫情之情事。針對該名病例，庫賈氏病工作小組已於該年12月18日再進行討論，列為「新型庫賈氏病極可能病例」，疾病管制署並依據專家委員之審查結果，發布訊息。<br/><br/><br/><br/><br/><br/>最後更新日期2019/6/17<br/><br/>,
什麼是茲卡病毒感染症？,<br/>茲卡病毒感染症(Zikavirusinfection)是感染到茲卡病毒所引起的急性傳染病。潛伏期通常為3至14天。典型症狀為發燒合併紅疹、關節疼痛或結膜炎（紅眼），有時也有頭痛、肌肉痠痛及後眼窩痛等症狀。依據流行地區監測資料顯示，曾有病例出現神經系統（如急性多發性神經炎，Guillain-Barrésyndrome,
什麼是小頭畸形？,<br/>小頭畸形是依據新生兒的年齡、性別及出生時妊娠期之生長曲線，頭圍小於第3個百分位(3rdpercentile)，且與身長、體重不成比例，經專科醫師評估為小頭畸形，或在出生後頭部停止發育的一種疾病，在胎兒則為超音波檢查頭圍小於3個標準差者(SD,
感染茲卡病毒會有什麼症狀？,<br/>典型的症狀是發燒（通常是微燒）、紅疹、關節痛（主要是手和腳的小關節）或結膜炎等，其他常見症狀為頭痛、後眼窩痛、肌肉痛、食慾不振、腹痛及噁心等。依據流行地區監測資料顯示，曾有少數病例出現神經系統（如急性多發性神經炎，Guillain-Barrésyndrome,
茲卡病毒感染要怎麼治療？,<br/>目前感染茲卡病毒並無抗病毒藥物可治療，建議依症狀給予支持性治療，並讓病患獲得充足的休息，可用乙醯氨基酚 (Acetaminophen) 解熱劑解除部分不適感，使用抗組織胺解除病患因為丘疹而造成的搔癢，並補充足夠的水分，通常在感染後一週左右就會自行痊癒，但如需退燒，請勿使用阿斯匹靈(Aspirin)或任何非類固醇消炎劑 (Non-steroidalanti-inflammatorydrugs,
茲卡病毒感染確診後，是否要做後續的追蹤檢查？,<br/>個案確診後，應做以下追蹤採檢：<br/>1.血液：個案經檢驗確定感染茲卡病毒後，則後續採檢以間隔7日為原則，血液檢驗結果分子生物學核酸檢測為陰性，則停止追蹤採檢。<br/>2.精液：如果病患可提供精液檢體，則可採集發病後8週之檢體進行分子生物學核酸檢測。惟不論是否有進行精液之檢驗，病患均應採行安全性行為(例如使用保險套)至少六個月。<br/><br/><br/><br/><br/><br/>最後更新日期2018/12/14<br/><br/>,
茲卡病毒是怎麼傳染的？,"<br/>茲卡病毒的傳染方式有以下幾種：<br/><br/><br/>	病媒蚊傳染：如果被帶有茲卡病毒的病媒蚊叮咬，經過約3至14天的潛伏期後開始發病。感染者在發病第1天至發病後7天，血液中存在茲卡病毒，此時如果再被病媒蚊叮咬，病毒將在病媒蚊體內增殖，經過約15天左右，病毒進入蚊子的唾液腺，就具有傳播病毒的能力，而當牠再叮咬其他人時，這一個人就會感染茲卡病毒。在臺灣，可傳播茲卡病毒的病媒蚊為埃及斑蚊及白線斑蚊。<br/>	性行為傳染：茲卡病毒感染者可透過性行為把病毒傳給其性伴侶，有文獻報告指出，已在人類精液中發現茲卡病毒，且已有數起茲卡病毒透過性接觸傳染的案例。<br/>	母嬰垂直傳染：部分研究發現茲卡病毒可能躲藏於胎盤及存在於羊水中，可經由母嬰垂直傳染。<br/>	輸血傳染：由於約有80%的個案沒有明顯症狀，感染者在不自覺下可能經由捐血將病毒傳染予他人，因此在流行地區可能會發生輸血感染。<br/><br/><br/> <br/><br/><br/><br/><br/><br/>最後更新日期2019/3/28<br/><br/>",
茲卡病毒會透過性行為傳染，該如何避免？,<br/>目前研究已在人類精液中發現了茲卡病毒，且有研究報導數起茲卡病毒透過性接觸而人傳人的案例。<br/><br/>目前對於茲卡病毒的性傳播風險尚未有更多的了解，因此建議曾在茲卡病毒感染症流行地區活動或從流行地區返回的人，尤其是孕婦及其伴侶，應採取安全的性行為，正確使用保險套，以避免經由性行為感染。<br/><br/><br/><br/><br/><br/>最後更新日期2018/12/14<br/><br/>,
哪些人有感染茲卡病毒的風險？,<br/>由於病媒蚊對於叮咬對象並無選擇性，在流行地區，任何人都有可能會被帶病毒的病媒蚊叮咬，沒有茲卡病毒抗體的人就會受到感染。<br/><br/><br/><br/><br/><br/>最後更新日期2018/12/14<br/><br/>,
有茲卡病毒流行的地區，還是可以去旅遊嗎？,<br/>為降低疾病傳播的風險，已經有茲卡病毒流行的地區，建議如無必要暫勿前往或延後前往。如有必要前往，請參考目前的國際間旅遊疫情建議，如果前往第二級警示（Alert）的地區，須對當地採取加強防護；如果是前往第一級注意（Watch）的地區，則須遵守當地的一般預防措施。有關茲卡病毒感染症的國際間旅遊疫情建議可至疾病管制署全球資訊網查詢<br/><br/>（國際重要疫情）。<br/><br/><br/><br/><br/><br/>最後更新日期2019/6/5<br/><br/>,
如果須前往茲卡病毒流行的地區，應如何避免感染？,<br/>如果必須前往流行地區，應做好防蚊措施。戶外活動時應使用經政府主管機關核可含DEET、Picaridin或IR3535的防蚊液，並依照標籤指示說明使用，長時間戶外活動時，應穿著長袖淺色衣褲，並可在衣服上噴灑防蚊液，增強保護效果；至流行地區旅遊，應選擇裝有紗窗或空調設備的居住場所，避免病媒蚊叮咬。返國後自主健康監測至少2週，如有任何疑似症狀，應儘速就醫，並告知醫師旅遊史。至於孕婦，建議暫緩前往流行地區。有關國際間旅遊疫情建議可參考疾病管制署全球資訊網（國際間旅遊疫情建議等級表）。<br/><br/><br/><br/><br/><br/>最後更新日期2021/3/3<br/><br/>,
我剛從茲卡病毒流行地區回來，哪裡有茲卡病毒的快速診斷服務？,<br/>目前尚無茲卡病毒的快速診斷試劑。如果於旅遊期間或回國2週後均無疑似茲卡病毒感染症狀，無需檢驗。如果有流行地區旅遊史且有出現疑似症狀，應儘速就醫，並告知醫師旅遊史，由醫師向主管機關通報，並採集尿液及血清檢體送疾病管制署實驗室檢驗。<br/><br/><br/><br/><br/><br/>最後更新日期2019/3/27<br/><br/>,
我現在懷孕，我的性伴侶剛從茲卡病毒流行地區回來，有哪些需要特別注意的事情？,<br/>男性之性伴侶若正在懷孕中，則建議在懷孕全程期間如有性行為均應使用保險套。<br/><br/><br/><br/><br/><br/>最後更新日期2018/12/14<br/><br/>,
為什麼懷孕婦女要特別注意預防茲卡病毒感染症？,<br/>近期茲卡病毒感染症疫情在巴西等流行地區同時發現小頭畸形新生兒的病例遽增，而且依據目前文獻報告，茲卡病毒會嚴重損害胎兒腦部而導致新生兒小頭畸形，也可能會合併其他先天性缺陷，例如：內翻足、黃斑萎縮，為減少上述危害發生的風險，呼籲懷孕婦女要特別注意。<br/><br/><br/><br/><br/><br/>最後更新日期2018/12/14<br/><br/>,
懷孕婦女要怎麼預防茲卡病毒感染？,<br/>茲卡病毒感染症主要經由斑蚊叮咬傳染，目前無疫苗可預防，建議懷孕婦女如無必要應暫緩前往流行地區，若必須前往請做好防蚊措施，如穿著淺色長袖衣褲、皮膚裸露處塗抹政府主管機關核可含DEET、Picaridin或IR3535的防蚊藥劑等，返國後自主健康監測至少2週，懷孕全程期間性行為時使用保險套，如有任何疑似症狀，應儘速就醫，並告知醫師旅遊史。<br/><br/><br/><br/><br/><br/>最後更新日期2021/3/3<br/><br/>,
我懷疑在懷孕期間被茲卡病毒感染，怎麼辦？,<br/>懷孕婦女如有茲卡病毒感染症流行地區活動史，或相關暴露史，且於暴露後2週內出現疑似症狀，應儘速就醫並告知醫師相關暴露史，醫師將進行通報並採檢送驗，必要時會進行胎兒超音波檢查，以瞭解胎兒是否有小頭畸形或顱內鈣化；懷孕婦女若於暴露後2週內無疑似症狀，如有疑慮可請求檢驗，經醫師評估有必要時可採檢送驗。(懷孕婦女之茲卡病毒感染症通報與檢驗流程)<br/><br/><br/><br/>附件<br/><br/>懷孕婦女有茲卡病毒感染症流行地區活動史之通報與檢驗流程.pdf<br/><br/><br/><br/><br/><br/><br/><br/>最後更新日期2020/11/17<br/><br/>,
我在懷孕期間被茲卡病毒感染，怎麼辦？,<br/>懷孕婦女如經確診為茲卡病毒感染症，應每4週定期進行胎兒超音波檢查，以追蹤胎兒生長情形。(懷孕婦女之茲卡病毒感染症通報與檢驗流程)<br/><br/><br/><br/>附件<br/><br/>懷孕婦女有茲卡病毒感染症流行地區活動史之通報與檢驗流程.pdf<br/><br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/6/10<br/><br/>,
本醫院有孕婦產下小頭畸形的新生兒，後來得知媽媽懷孕期間曾去過茲卡病毒流行地區，該怎麼辦？,<br/>新生兒如果有小頭畸形或顱內鈣化的情形，且母親懷孕期間有茲卡病毒流行地區旅遊史，則母親及新生兒都應於24小時通報，並採集尿液及血清檢體送疾病管制署檢驗茲卡病毒。有關新生兒的臨床評估、建議檢驗項目及長期追蹤，請參考美國疾病控制與預防中心指引。<br/><br/><br/><br/><br/><br/>最後更新日期2019/6/5<br/><br/>,
什麼是新型A型流感呢？,<br/>新型A型流感（NovelInfluenzaAVirusInfections）是指每年週期性於人類間流行的季節性流感A(H1N1)及A(H3N2)以外，偶然出現感染人類的其他動物流感病毒。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/30<br/><br/>,
哪些動物流感病毒會傳染給人造成新型A型流感?,"<br/>目前確定曾經感染人類的動物流感病毒如下：<br/><br/><br/>曾經感染人類的動物流感病毒<br/>	<br/>		<br/>			對人類疾病嚴重度<br/>			動物流感病毒<br/>		<br/>		<br/>			高<br/>			<br/>			H5N1、H5N6、H7N7、H7N9、H10N8<br/>			<br/>		<br/>		<br/>			低<br/>			<br/>			H1N1v、H1N2v、H3N2v、H6N1、H7N2、H7N3、H7N4、H9N2、H10N7<br/>			<br/>		<br/>	<br/>	<br/>	<br/><br/><br/>其中表列H1N1v、H1N2v、H3N2v為目前已知可感染人類的豬流感型別。<br/><br/><br/><br/><br/><br/>最後更新日期2019/7/8<br/><br/>",
人類流感病毒會傳染給動物嗎?,<br/>會的。過去文獻曾經提到人類流感病毒有可能傳染給豬隻，故建議民眾如有類流感症狀，應避免接觸豬隻，因為豬隻可以做為動物流感及人類流感病毒的中間宿媒，流感病毒可能在豬隻活體內重配基因，產生具有較易人傳人特性之新型流感病毒。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/30<br/><br/>,
目前發生過的動物流感有哪些?和新型A型流感有什麼不同？,"<br/><br/>	不同A型流感病毒亞型影響的動物不盡相同，目前發現可能影響的動物包含禽鳥類、豬、蝙蝠、犬隻、貓及馬，其中以禽鳥類與豬為最常見，當A型流感病毒感染禽鳥類造成之疾病稱為「禽流感」，若感染於豬隻造成疾病則稱為「豬流感」。<br/>	動物流感病毒一般不會感染人類，僅偶發性出現人類感染動物流感的情形，當感染動物的A型流感病毒感染到人，使人類生病時，我們就將此病症歸為「新型A型流感」。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/1/30<br/><br/>",
新型A型流感會人傳人嗎?,<br/>大多數新型A型流感亞型病毒因尚未完全適應人體，所以感染能力僅限於動物傳人。但H5N1流感及H7N9流感曾出現極少數家庭內群聚案例，因此不排除有侷限性人傳人的可能性，但目前無證據顯示有持續性人傳人的現象。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/30<br/><br/>,
如果感染新型A型流感會出現哪些症狀?有症狀時怎麼辦?,"<br/><br/>	不同亞型流感病毒對人類的感染力及所造成疾病嚴重度不盡相同。輕症病例的臨床症狀包括結膜炎以及類流感症狀，如發燒、咳嗽、流鼻水、打噴嚏、肌肉痠痛、頭痛或極度倦怠感等。重症病例的臨床表現則多為早期出現發燒、咳嗽及喉嚨痛等急性上呼吸道感染症狀，而後快速進展為嚴重肺炎，可能併發急性呼吸窘迫症候群、敗血性休克及多重器官衰竭進而死亡。<br/>	如出現上述類流感症狀，應立即戴上口罩儘速就醫，並告知醫師相關病史、工作內容、動物接觸史及旅遊史等，以利醫師診療及通報。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/1/30<br/><br/>",
民眾應如何避免感染新型A型流感？,"<br/>接觸染病動物（例如禽鳥及豬），或其分泌物、排泄物及其所在環境，會提高感染新型A型流感的風險；民眾可透過以下措施預防感染新型A型流感：<br/><br/><br/>	用肥皂(洗手乳)勤洗手，不亂摸口、鼻及眼睛。<br/>	避免接觸動物及其分泌物，若不慎接觸，應以肥皂(洗手乳)澈底清潔雙手。<br/>	不要購買來源不明的肉品及蛋品等。<br/>	肉類、蛋類及其相關製品應澈底煮熟才可食用。<br/>	料理生鮮禽畜肉品及蛋類後立即洗手，刀具、砧板也要澈底清洗後才能再度使用。<br/>	不要購買或飼養來源不明或走私的動物。<br/>	非必要或無防護下，避免到禽畜宰殺處所、禽畜養殖場或活禽市場/活體豬展銷場等。<br/>	平時應養成良好個人衛生習慣、注意飲食均衡、適當運動及休息，維護身體健康。<br/>	一旦出現發燒、咳嗽、流鼻水、打噴嚏、肌肉痠痛、頭痛或極度倦怠感等類流感症狀，應戴上口罩儘速就醫，並告知醫師相關病史、工作內容、動物接觸史及旅遊史等，以利醫師診療及通報。<br/>	保持室內空氣流通。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/1/30<br/><br/>",
民眾買了生鮮肉品及蛋，在料理處理過程中要注意什麼？,"<br/><br/>	生食和熟食要分開、分層貯存處理，例如使用不同的刀具及砧板，避免交叉污染；烹調肉品時，肉品內部溫度需要達到70℃持續30分鐘，或者達到80℃持續1分鐘，烹煮至「完全煮熟」；蛋殼可能受到禽類糞便的污染，因此要先清洗蛋殼後再烹煮；料理生鮮禽畜肉品及蛋類後應立即洗手，刀具、砧板也要澈底清洗後才能再度使用。<br/>	有關肉品及蛋類食品衛生可參閱衛生福利部食品藥物管理署網頁(食藥闢謠專區、食品藥物消費者知識服務網、藥物食品安全週報-第487期「遠離禽流感」、第489期「處理禽肉多用心，禽流感不來好放心」文章、第596期「預防禽流感5原則」)，或洽詢食安資訊專線1919。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/6/19<br/><br/>",
吃雞、鴨等禽肉、蛋類或豬肉，會不會感染新型A型流感病毒？,"<br/><br/>	根據世界衛生組織提供民眾食用禽肉或豬肉之建議：以70ºC以上烹煮肉品，可以使其病毒不活化。截至目前為止，尚無實例顯示人們經由食用「煮熟」的肉類製品而被感染新型A型流感；因此，食用完全煮熟的肉品相關製品是安全的，但烹煮前的冷凍及解凍過程應謹慎為是，且應避免生熟食交叉汙染。<br/>	走私食品無經過任何食物品質之控管，包括活體之取得及宰殺、生禽畜肉之保存、製造過程及運送過程之衛生條件等環節實難以評估。建議千萬不要購買違法屠宰的禽畜或來路不明的肉品及其製品，應選購有「防檢局屠宰衛生合格」標誌的肉品，並優先選購經殺菌消毒之洗選蛋，散裝零售蛋可能受到禽類糞便的污染，因此購買後要先清洗蛋殼後再烹煮。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/1/30<br/><br/>",
餵鴿子或賞鳥是否有感染新型A型流感的風險？如何因應？,"<br/><br/>	野生(水)禽類是大多數新型A型流感病毒的自然宿主，為降低感染風險，民眾應避免接觸鴿子或其他禽鳥，如不慎碰觸或衣物沾染禽鳥排泄物，都應立即用肥皂澈底清洗。<br/>	若有野外賞鳥行程時，建議使用望遠鏡遠距離觀賞，減少與禽鳥接觸機會，也避免干擾禽鳥生活，同時勿採集鳥蛋，捕捉野鳥。尤其在禽流感疫情發生期間。<br/>	如在野外、公園、廣場等地看到大量或異常死亡死鳥、死禽，應避免靠近或撿拾，可以電話通報當地動物防疫機關，或撥打農委會動植物防疫檢疫局24小時免費諮詢專線：0800761590代轉通報。相關訊息亦可上網參閱農委會動植物防疫檢疫局-禽流感資訊專區。<br/>	衛生單位與農政單位持續密切合作，由農政單位加強候鳥之病毒監測，並要求豬、禽飼養場完成防鳥設施架設工作，如有損壞應儘速修復，以防止家禽/畜於候鳥度冬季節與野生禽鳥接觸。同時產業團體也已同步協助加強宣導防鳥設施之重要性，輔導業者儘速完成防鳥設施架設及破損修復。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/5/16<br/><br/>",
家裡如飼養可能感染動物流感的寵物(如禽鳥或豬)，要注意什麼？,"<br/><br/>	家中飼養動物(如禽鳥或豬)需避免與野生動物接觸或共用食器。<br/>	定期清洗、消毒養殖設備及清理其排泄物，清消時應戴口罩及膠質手套。<br/>	勿將飼養動物放生，以避免牠與野生動物混居。<br/>	避免直接接觸會感染動物流感的動物(如家禽、鳥類、豬等)及其分泌物或糞便。如接觸過該些動物、其分泌物或糞便後，要立刻用肥皂/洗手乳澈底洗淨雙手。<br/>	勿隨意棄置病死動物。自家飼養的動物死亡時，請密封包裝，並以一般廢棄物處理，由垃圾車清運。如有疾病疑慮，可洽所在地動物防疫機關處理或撥打農委會動植物防疫檢疫局24小時免費諮詢專線:0800-761-590。相關訊息亦可上網參閱農委會動植物防疫檢疫局-禽流感資訊專區。<br/>	接觸可能感染動物流感的動物後10天內，如出現發燒、咳嗽、喉嚨痛等類流感症狀或結膜炎，請戴上口罩儘速就醫，並主動告知動物接觸史。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/5/16<br/><br/>",
哪些人容易感染新型A型流感?,<br/>根據目前新型A型流感病例流行病學調查結果，多數個案發病前曾經接觸感染病/死動物或其污染的環境(如屠宰場、活禽市場等等)，所以有相關暴露之禽畜養殖從業人員、協助動物流感案例場撲殺/清場的工作人員、動物園工作人員及動物防疫人員，或曾前往新型A型流感流行地區者等，都是容易感染新型A型流感的高風險對象。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/30<br/><br/>,
目前有人用新型A型流感疫苗嗎？,<br/>目前新型A型流感中僅H5N1流感已有疫苗可供預防，然而該疫苗於國內並未取得上市許可證，其他新型A型流感亞型之疫苗則仍在研發中。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/30<br/><br/>,
接種人用H5N1流感疫苗可否預防其他亞型動物流感病毒感染?,<br/>不能。目前並沒有足夠科學證據顯示，人用H5N1流感疫苗對於H5N2、H5N3及H5N8等其他亞型動物流感病毒具交叉保護效果。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/30<br/><br/>,
目前有治療人類感染新型A型流感的藥物嗎？,<br/>治療新型A型流感之藥物同季節性流感，可使用流感抗病毒藥劑。我國亦儲備有多種流感抗病毒藥劑，相關資訊請參考「流感抗病毒藥劑」專頁。<br/><br/><br/><br/><br/><br/>最後更新日期2019/6/19<br/><br/>,
禽畜相關從業人員應如何避免感染新型A型流感？,"<br/><br/>	工作中應勤洗手並避免碰觸眼、鼻、口等黏膜。<br/>	作業過程時注意自我防護措施，應穿戴個人防護裝備；工作後，應做好清消工作。<br/>	避免到疫區國家的禽畜相關養殖場等參觀訪問。<br/>	如果出現急性呼吸道感染症狀，應配戴口罩儘速就醫，並主動告知醫生職業及動物接觸史。<br/>	配合防疫機關，進行必要的檢體採樣及監測工作。<br/>	接種季節性流感疫苗可降低人類與動物流感病毒於人體進行基因重組的風險。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/1/30<br/><br/>",
辦理或協助動物流感案例場撲殺/清場之工作人員應如何保護自己不受病(死)動物傳染?,<br/>感染動物流感之動物，其呼吸道分泌物或飛沫及排泄物都可能含有病毒，應視為傳染媒介物，工作人員若不慎接觸，很可能透過呼吸道、眼、鼻及口腔黏膜等傳染途徑進入人體。特別是處理病、死動物時，接觸病毒的機會將大幅增加，所以需要特別的保護措施，例如防護衣、口罩、手套、膠鞋（或鞋套），必要時戴護目鏡或面罩，以避免透過傳染途徑直接進入人體或因不注意而間接感染(如使用沾有病毒之手碰觸眼、鼻等)，也可限制病毒擴散影響週遭環境。此外，工作後，應做好清消工作。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/30<br/><br/>,
新型A型流感旅遊疫情建議與旅遊警示如何界定?,"<br/><br/>	因應新型A型流感疫情發展趨勢，本署參考WHO、先進國家及發生地區之疫情資訊，公布旅遊疫情建議於衛生福利部疾病管制署民眾版/國際旅遊與健康/國際間旅遊疫情建議等級表，並隨時依最新資訊更新。<br/>	更多國際重要疫情資訊歡迎查閱衛生福利部疾病管制署民眾版/國際旅遊與健康/國際重要疫情資訊。<br/>	旅遊警示則為外交部或陸委會發布，提供國人出國旅行之參考資訊。前往地區如在大陸地區及港澳等，由陸委會、交通部觀光局等參酌採取相對應措施，至於其他國家地區，則由外交部領事事務局、交通部觀光局參酌處理。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/5/16<br/><br/>",
出外旅遊如何避免感染新型A型流感？,"<br/><br/>	注意飲食衛生，肉類、蛋類及其製品一定要煮熟才能食用。<br/>	用肥皂(洗手乳)勤洗手，不亂摸口鼻及眼睛。<br/>	除了遵守前述個人衛生好習慣等預防措施外，出發前應先掌握流行地區疫情訊息，並可先至「旅遊醫學門診」諮詢專業醫師意見。<br/>	到新型A型流感流行地區避免前往鳥園、農場、禽畜養殖場、禽畜宰殺或販賣場所，並避免餵食動物(特別是禽鳥)，若不慎接觸動物及其分泌物，應馬上以肥皂(洗手乳)澈底清潔雙手。<br/>	旅途中若出現發燒、咳嗽、喉嚨痛等類流感症狀或結膜炎，應戴上口罩儘速就醫，並主動告知醫師相關病史、工作內容、動物接觸史及旅遊史等，以利醫師診療及通報。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/5/16<br/><br/>",
若民眾有禽鳥/豬等動物相關接觸史或至動物流感發生地/新型A型流感旅遊疫情警示建議區之旅遊史，且出現有發燒、身體不適的情形，該怎麼辦？,"<br/><br/>	如為旅途中出現發燒(38度℃以上)、咳嗽、流鼻水、打噴嚏、喉嚨痛、肌肉痠痛、頭痛、極度倦怠等類流感症狀或結膜炎，應戴上口罩儘速就醫，並主動告知醫師動物接觸史、工作內容及旅遊史等，以利醫師診療。<br/>	入境時，若出現發燒(38度℃以上)、咳嗽，且同時有呼吸急促或困難等症狀，並於發病前10日內曾至新型A型流感旅遊警示建議地區之旅客，請主動告知機場(港口)檢疫站，檢疫人員將協助後送至醫院就醫，進行診療。<br/>	若為返家後10日內有發燒、身體不適的情形，應戴上口罩儘速就醫，並告訴醫生發病前是否曾到過新型A型流感病例發生地區等旅遊史及動物接觸史。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/1/30<br/><br/>",
可以在哪裡看到更多有關動物流感及新型A型流感的相關資訊?,<br/>有關動物流感資訊可至農委會動植物防疫檢疫局網頁查詢，另該局針對禽流感設有「禽流感資訊專區」，有詳細資料可供查詢，並有24小時免費諮詢專線:0800-761-590，可詢問「動物(含禽鳥)」疫情、感染症狀、感染途徑、防疫措施。<br/><br/>至於「新型A型流感」資訊可至衛生福利部疾病管制署網頁查詢，或撥打防疫專線：1922，可詢問「人類」疫情通報、傳染病諮詢、防疫政策及措施。<br/><br/><br/><br/><br/><br/>最後更新日期2019/5/16<br/><br/>,
什麼是中東呼吸症候群冠狀病毒？,<br/>中東呼吸症候群冠狀病毒（MiddleEastrespiratorysyndrome coronavirus 簡稱MERS-CoV）於2012年9月首次從沙烏地阿拉伯一名嚴重肺炎病人的痰液中分離出來。為單股RNA病毒，屬於冠狀病毒科之beta亞科。此病毒與引起嚴重急性呼吸道症候群(SARS)的冠狀病毒並不相同，其特性仍在研究中。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,
什麼是冠狀病毒？,<br/>人類冠狀病毒最早是在1960年代被發現，外表有很多突起，看似皇冠的樣子，所以被命名為冠狀病毒(coronavirus)。這類病毒會引起人類和脊椎動物的呼吸道疾病，從輕微的症狀如普通感冒，到嚴重者引起嚴重急性呼吸道症候群（severeacuterespiratorysyndrome,
中東呼吸症候群冠狀病毒感染症的主要症狀為何？,<br/>從目前的臨床資料顯示，大部分病患表現是嚴重的急性呼吸系統疾病，其症狀包括發燒、咳嗽與呼吸急促等。也可能出現腹瀉等腸胃道症狀。感染者胸部X光通常會發現肺炎，部分病人則出現急性腎衰竭或敗血性休克等併發症。致死率約35%。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,
MERS有傳染性嗎？,<br/>有，但傳染是侷限性的。除非是密切接觸，例如照顧病人時沒有做好個人防護，否則在一般情形下不易人傳人感染。目前有報告數起院內群聚感染，可能是因為醫院感染控制措施不佳，導致人傳人的案例。目前為止尚未出現持續性社區內傳染的情形。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,
MERS-CoV的感染源為何？是蝙蝠、駱駝或是家畜？,<br/>目前尚不清楚感染源。有報告指出在埃及、卡達與沙烏地阿拉伯駱駝體內分離出的MERS-CoV病毒與確診病例分離出的病毒基因高度相似；並且發現非洲與中東地區的駱駝體內有該病毒抗體。目前無法排除此病毒有其他傳染窩的可能性，為此曾經調查山羊、牛、羊、水牛、天鵝，及野鳥等動物，但其病毒抗體結果皆為陰性。因此根據目前研究，駱駝為最可能的潛在感染源。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,
人類如何感染MERS？,<br/>目前仍無法完全了解人類如何感染MERS-CoV，但認為與駱駝接觸及院內感染為兩大傳染途徑。除大多數個案具有與駱駝近距離接觸史，或曾飲用駱駝奶外，部分確診個案中，病毒是經由人與人密切接觸而傳染，並以院內感染相關案例為主。而在阿拉伯半島部分地區亦出現少數社區感染個案，但並未發現可能感染源，這些個案可能是暴露於動物、人類或其他來源而被感染。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,
MERS-CoV可以在環境中存活多久？,<br/>病毒在飛沫的形式下較為穩定，不過一旦落到環境表面，或是整體溫度及濕度上升（如台灣），病毒的存活時間也會大幅度的縮短。<br/><br/> 在環境表面目前推測約可存活兩天。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,
我們應該避免接觸駱駝或駱駝產品嗎？參觀農場、市場或駱駝相關活動安全嗎？,<br/>任何人參觀各地農場、市場、養殖場或有動物的地方，都應該要做好基本衛生措施，包含接觸動物前後經常洗手，或是避免接觸生病動物。食用生的或未煮熟的動物產品，諸如生奶或生肉，皆有感染疾病的風險。一般動物製品經由適當的處理及烹調後是可以安心食用的，惟須注意熟食與生食分開以避免交叉汙染。此外前往中東地區應避免前往當地農場、接觸駱駝、生飲駱駝等動物奶或食用未煮熟的駱駝肉，以降低受感染可能性。老年人或具糖尿病、慢性肺病、腎衰竭及免疫不全等慢性病族群，更應謹慎做好適當防護措施。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,
目前有疫苗可以預防嗎？要如何治療？,<br/>沒有疫苗與特殊的治療方式。建議採症狀治療並給予支持性療法。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,
醫療工作人員是高危險群嗎？,<br/>是，目前已有醫療人員因照顧確定病例而受到感染的案例。由於症狀或臨床特徵不具特異性，無法早期經實驗室診斷確診MERS-CoV病例，因此醫護人員照顧所有病人皆應做好標準防護措施，尤其是照顧有急性呼吸道感染的病人應執行飛沫傳染防護措施；照顧疑似MERS-CoV病人時，應執行接觸防護與眼部防護；若有執行產生飛沫微粒(aerosol)之醫療行為，則應做好空氣傳染防護措施。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/31<br/><br/>,
